"","Date","alpha_Rt","alpha_rtlowci","alpha_rtupci","gamma_Rt","gamma_rtlowci","gamma_rtupci","delta_Rt","delta_rtlowci","delta_rtupci","iota_Rt","iota_rtlowci","iota_rtupci","b1621_Rt","b1621_rtlowci","b1621_rtupci"
"51",2021-06-16,0.622417106039363,0.523532111992864,0.733426540675064,0.67277002644997,0.559842879885469,0.799008675397765,1.29492416608123,1.13797195822719,1.46131407652281,0.768634613248734,0.663450042227341,0.880096942279932,1.11239445785946,0.969127158855981,1.26949009937007
"52",2021-06-17,0.620117636020944,0.520740863698248,0.731804981760739,0.670330059275564,0.554028996521293,0.800569122676628,1.3168302638518,1.15256706439617,1.49332166797793,0.786804290393906,0.682069220077502,0.898528023274841,1.07489229596018,0.939320694106955,1.22208652246076
"53",2021-06-18,0.618474075875396,0.518499430183957,0.731271461108038,0.670680452256131,0.550643596615742,0.804728474061819,1.33559199036026,1.16547623060518,1.52179248341373,0.807921910722252,0.703576153620146,0.919281991782016,1.03424244070273,0.905567025542296,1.17275657624103
"54",2021-06-19,0.617394072667333,0.516430671777534,0.731224938762636,0.673418896146589,0.551125842056225,0.809722071826613,1.34925972865138,1.17416753333413,1.54427464441416,0.830236985858819,0.725551940745739,0.940076590925281,0.994902749988501,0.871624227326713,1.12808439949346
"55",2021-06-20,0.616161843541854,0.514812951168321,0.730174469377798,0.678146943146534,0.554268803158039,0.81503597028104,1.35632100698797,1.17684719255343,1.55828282174922,0.846087691977908,0.742469809281229,0.954603648254592,0.96694950745394,0.84683804137094,1.09687278215175
"56",2021-06-21,0.614954281445915,0.513246726006454,0.729061187826595,0.684772897519848,0.55971671647914,0.822483955015008,1.35816629360751,1.17660320802091,1.56344865952262,0.854083767125011,0.752135767071835,0.961449437759357,0.949097932441537,0.829688642367769,1.07764452976536
"57",2021-06-22,0.61416074868642,0.511443599520276,0.729083308257182,0.693481729833767,0.567481681755395,0.833768326824152,1.3557580783797,1.1753289360744,1.5615484378643,0.855001678720121,0.753914484561888,0.961155649307444,0.937367153758643,0.816564326996618,1.06653567455277
"58",2021-06-23,0.613902049509536,0.510457656589268,0.729635834912305,0.705238903385587,0.577433716356255,0.8479960571716,1.35053622635984,1.17318162331268,1.55491463937339,0.850018789565093,0.749021551889083,0.955791315925467,0.930608653515006,0.808565862981456,1.06169211239216
"59",2021-06-24,0.614332535181554,0.510982019143984,0.730186646758072,0.720581856447191,0.58960880451249,0.86408813573407,1.34395605772965,1.17021489126879,1.54541605755658,0.839306509141351,0.738309845764354,0.946268659155047,0.92818014644502,0.806109094639577,1.06127464052893
"60",2021-06-25,0.615903317463206,0.511623753111963,0.731990201495954,0.738157039379148,0.604770548348115,0.882571449715086,1.33684326312331,1.16721195600739,1.53321942158763,0.820647383434586,0.720508658664159,0.929598591807601,0.929002283028012,0.80455092615483,1.06256173159406
"61",2021-06-26,0.61874225206343,0.513094450834388,0.735592113773145,0.758394174015815,0.623570709766231,0.903453718224711,1.32973143534555,1.16448331068221,1.51898632293521,0.798861161935951,0.698234596378564,0.910266500893916,0.933275292237298,0.806958118694611,1.06661602797622
"62",2021-06-27,0.622966293106478,0.516401990997293,0.74111828324542,0.782180243338136,0.646568562011942,0.927350693241157,1.32052022494585,1.16008292776605,1.50304071179603,0.779812673900414,0.675745331601532,0.894445405249538,0.940914508752489,0.815821017559942,1.07475752382179
"63",2021-06-28,0.629049081517462,0.521310221234532,0.748303644019176,0.809775787811272,0.673938582097378,0.957050979142222,1.30787175216372,1.15297231429421,1.48558269632265,0.765085558758002,0.657656019668011,0.884917691109421,0.949919033978042,0.824276697132292,1.08539856861452
"64",2021-06-29,0.637464744493564,0.528666731456042,0.756993041922159,0.841100734444857,0.704528413195859,0.991231526981094,1.29509305908815,1.14650356100343,1.46678279697208,0.754000177699355,0.643068580407284,0.879387942462397,0.960451828854357,0.832593754178117,1.09747966046722
"65",2021-06-30,0.648732172682405,0.539411050249503,0.767603002406493,0.875968824657476,0.737247800612899,1.02781669235579,1.28253408351807,1.14019994165716,1.44666961466404,0.745630648246005,0.630179596997586,0.875228830380453,0.973068672183867,0.843218432894868,1.11052422097766
"66",2021-07-01,0.663643908323368,0.553362727538513,0.782615272772549,0.913965327185197,0.772567575282052,1.06668563989644,1.2707111930468,1.13445996614551,1.42695886572171,0.739338626078418,0.619540419256595,0.872997527970553,0.987077501838764,0.857206404414749,1.12504863523569
"67",2021-07-02,0.682267938017399,0.570227896983706,0.802862605445742,0.954958635080978,0.811706192244646,1.10832501189306,1.26042050735807,1.12996098253876,1.40969506071999,0.734777048917922,0.611733929042804,0.873188566830018,1.00209719680842,0.873773181475446,1.14170183568159
"68",2021-07-03,0.70202303808507,0.58979636996346,0.822423287798246,0.998429173809454,0.854923294509399,1.15223843282184,1.25282153201526,1.12707021610298,1.39648127747774,0.731814965197503,0.605262051213174,0.873309192019939,1.01947168951907,0.888307412405735,1.16040757358515
"69",2021-07-04,0.721625671771179,0.609693992681203,0.840837252044443,1.03720186116923,0.893282986443169,1.19221582487567,1.25052302687045,1.12842517121144,1.38891700524417,0.727894903679848,0.598660276904247,0.871799007732338,1.03810160589831,0.90327801482196,1.17992427837234
"70",2021-07-05,0.740503331230336,0.628031530480478,0.85904668355003,1.0642452275569,0.918086659005799,1.22186534464833,1.25317631187379,1.13317685532309,1.38777652691975,0.72007359344444,0.590112531461797,0.867236244984577,1.05636473746267,0.921689628901507,1.19894736805378
"71",2021-07-06,0.758836968795796,0.647189968843302,0.875975835106742,1.08009800391457,0.931137740871719,1.2399005640222,1.25968133544455,1.13974968498116,1.3931955647882,0.706510482009377,0.575805751169917,0.856962515946056,1.07361374593291,0.940117000650145,1.21696984329966
"72",2021-07-07,0.776854282211074,0.668285631956933,0.891569995446524,1.08696775203422,0.936925943809069,1.24719093871806,1.26954851669273,1.1478782908424,1.40402896708062,0.686241383177946,0.553232102284252,0.839248021506312,1.08930292306313,0.954646023961857,1.23368057693131
"73",2021-07-08,0.794284510760355,0.685577120554128,0.909750340829077,1.08608599598777,0.938700417926795,1.24684536970146,1.28248718771421,1.15702756719545,1.41989905439111,0.659712935074081,0.525216804070704,0.815737485236608,1.10246458338978,0.965676361873475,1.24852841922798
"74",2021-07-09,0.810987354406554,0.700875386490307,0.927458811369664,1.07813589826383,0.933836461721004,1.23773758867395,1.29756369626041,1.16692985282452,1.43975692672704,0.624004772971269,0.488850129281503,0.783007569953143,1.1125744453446,0.974083432526452,1.26005498300785
"75",2021-07-10,0.826817241140557,0.717154643110766,0.941571581432177,1.06451196237149,0.921005774420919,1.21972119600138,1.31372873191897,1.17699108297529,1.46245652438373,0.576835941979176,0.441540592900793,0.73862382107416,1.11962352464548,0.980664657040123,1.26752786289093
"76",2021-07-11,0.841207046501551,0.732507697689109,0.955513431096991,1.04924370384989,0.908005326835817,1.20013138735174,1.33046202274067,1.18612440452733,1.4873325037321,0.522919073008843,0.389074778956391,0.689687390295391,1.12460687749211,0.986044368841011,1.27298234975225
"77",2021-07-12,0.853002816976612,0.745119938809138,0.967997217475374,1.03501316243835,0.8974323203063,1.18235158733556,1.34808067682282,1.19673960719044,1.5133497427932,0.470471156911702,0.337705075107191,0.642961849689859,1.12700185551858,0.988913757191881,1.27524586515635
"78",2021-07-13,0.861266144138104,0.753886240502311,0.97662497046514,1.02345079894812,0.889365413281741,1.16770181718406,1.36566883475007,1.20794545231194,1.53976139348385,0.426083728785768,0.292127789232923,0.603194411537308,1.12640155027133,0.988460194590785,1.27320638475009
"79",2021-07-14,0.866434336901344,0.759138956907394,0.981327757135052,1.01412073587291,0.881788919167851,1.15545879915295,1.38218726658517,1.21777854724489,1.56627546166615,0.387973472992667,0.252552204635172,0.569969762215919,1.12474864194476,0.987871650200176,1.27015388010883
"80",2021-07-15,0.868883085982273,0.761227879990279,0.982804445598687,1.00559906285691,0.872917674682097,1.14459955155696,1.39777786429676,1.22546856657976,1.59302495415784,0.354336587136053,0.218775742973523,0.542856214824005,1.12355865828262,0.989356130671837,1.26847691555646
"81",2021-07-16,0.867730487546908,0.759457856444065,0.98217406148682,0.995288833549049,0.863441480221189,1.13446553306505,1.41311833617177,1.23323610375951,1.61764913394927,0.331260205221869,0.193556576460481,0.527270487045518,1.12104644955254,0.988858602072774,1.26415513907742
"82",2021-07-17,0.863147472588288,0.754082934866112,0.979453134217806,0.982972681668976,0.852638347308761,1.12268915171919,1.42771907237052,1.24132358052041,1.64062515741397,0.325296817973385,0.180847461982164,0.532909041974177,1.11744240030665,0.986973543282526,1.25756112680162
"83",2021-07-18,0.856346559687869,0.746343250936313,0.974953766511431,0.969140953930587,0.839750393127102,1.1074428050957,1.44078961727567,1.2487196783693,1.66262989639127,0.33856636205164,0.181975227370304,0.564543321437678,1.11399399135448,0.985780128379612,1.25093998541744
"84",2021-07-19,0.851248235418628,0.740132154560735,0.97145839225771,0.954263820683856,0.826042055938857,1.09097902033815,1.45184139278898,1.25365926345407,1.68199330449231,0.357066427077532,0.187278294067986,0.604239194985386,1.11298700463792,0.986666687749181,1.24763210946798
"85",2021-07-20,0.850722875778467,0.737938949223035,0.971979769028292,0.938130841929055,0.811496173336723,1.07501263106248,1.46105540171988,1.25826662977426,1.69869240115585,0.36810518027743,0.187914371535464,0.634013936973567,1.11593433202336,0.990557256572307,1.24953092550378
"86",2021-07-21,0.851876588356786,0.735897692412839,0.977134918812103,0.918787623097644,0.79129686293244,1.05646277180196,1.46838735944032,1.26176474404244,1.71271193162548,0.377169987223599,0.187115745390814,0.656817978756426,1.12095434544141,0.997079089611351,1.25321036312777
"87",2021-07-22,0.854664945703324,0.735731707328055,0.983766807931053,0.89743744522661,0.768241076514516,1.0364316695512,1.47390459698397,1.26342634046464,1.72387919748485,0.382347541389271,0.18291716166848,0.674917411532696,1.12807431745815,1.00504608416478,1.25977821349588
"88",2021-07-23,0.859634976406517,0.739518888585182,0.989317329610455,0.874386009677481,0.74471246165539,1.01513750195806,1.47822730851614,1.26575763825419,1.73210627466038,0.381031983113365,0.173131328529298,0.690077236719318,1.13735612787561,1.01328057529352,1.26999106393747
"89",2021-07-24,0.865398318978156,0.744039018690608,0.99601393800436,0.844621652475818,0.714479491000322,0.986483939733826,1.4811166183944,1.26776463191804,1.737639038984,0.377607595855753,0.161366624435974,0.705260665691807,1.14673651145618,1.02141223113773,1.27895217928787
"90",2021-07-25,0.871115339292943,0.748273169258594,1.00354194034532,0.809701600426185,0.678299557414964,0.953905434972752,1.48261065950021,1.26856855772944,1.74078940027466,0.367025645832808,0.144879942670504,0.712069578766915,1.15616263674266,1.03021683628085,1.28787453496492
"91",2021-07-26,0.876671882809968,0.752482409756831,1.01113255541287,0.773308384973678,0.639601233520567,0.922865752406303,1.4827584494347,1.26800859511586,1.74195666543487,0.343878612203545,0.120547474062111,0.703064873348861,1.16583212887735,1.03993912418897,1.29883911084654
"92",2021-07-27,0.88375430011835,0.758286929455664,1.02018842113848,0.73920097520498,0.602745582745114,0.895095871989913,1.48135975779789,1.26711970127092,1.74156273750213,0.313249749122849,0.0920430292355175,0.687081790976682,1.17423327135763,1.04769238847394,1.30937432736444
"93",2021-07-28,0.893896894714909,0.767009707098422,1.0320483407248,0.709130104691266,0.569857061775892,0.870500480332152,1.47901746149758,1.26602374210611,1.73896031796511,0.279299404654033,0.0639716238994455,0.66877459193563,1.17969410679702,1.0512746592044,1.31633780882132
"94",2021-07-29,0.906565515800674,0.777861206782922,1.04602295087773,0.678564475176093,0.535599304136999,0.846262272117049,1.47575086076935,1.26449535822171,1.73404051224588,0.236718936050305,0.0383984971721675,0.631827184770041,1.18187830888012,1.05341287401959,1.31882710678868
"95",2021-07-30,0.921984796015541,0.791156691190105,1.06241056506835,0.648254834981214,0.50183859233551,0.822072431623312,1.47142874459334,1.26237070095854,1.72720648129603,0.195507734932579,0.0187527797832913,0.599785580372996,1.18178565766426,1.05453565453523,1.31788932592559
"96",2021-07-31,0.940587003408824,0.807716809655476,1.08188098576575,0.619850169100673,0.471260728515043,0.798207982995859,1.46631723869928,1.25984877584382,1.71960508548302,0.170219353399371,0.00788977330361336,0.606851409796568,1.17959134915628,1.05357337503114,1.31393252417888
"97",2021-08-01,0.962273990853831,0.828641969071998,1.10499560514893,0.591283017713557,0.440157214940034,0.773887723096916,1.4610231632652,1.25731659571122,1.71113635064652,0.174770351251344,0.00423737119247166,0.68173711509257,1.17110323131567,1.04722933288724,1.30332636329132
"98",2021-08-02,0.98634304421067,0.853368995095018,1.13134826496098,0.560894536045628,0.405784382757901,0.74915148311506,1.45534276202763,1.2542752280677,1.70185712159592,0.215122630176435,0.00482905391623695,0.839713068256643,1.15437983930822,1.03435366229512,1.28407177896336
"99",2021-08-03,1.01074331246563,0.876402812923255,1.15763977646818,0.530890754183548,0.373176039944297,0.726322539142733,1.44896456502644,1.25051648357856,1.69178671186789,0.272303528771523,0.00631031987193882,1.05884241955048,1.13753948108743,1.02179341246904,1.26233786641233
"100",2021-08-04,1.03511084539779,0.898523555333611,1.18310554697988,0.498871307901444,0.340024843996102,0.700574079682445,1.44211451723622,1.24718329182053,1.68057252113631,0.344533283843214,0.0080881536557916,1.34940602439149,1.11880169248545,1.007829202164,1.23735326379273
"101",2021-08-05,1.0592108614535,0.921214942776243,1.20795213235621,0.46176556160585,0.302910575445374,0.666337365058539,1.43503478493161,1.24322092278586,1.66882669227812,0.435603441366526,0.0102167098610473,1.72390193924797,1.09584315256902,0.990494567712554,1.20821274975131
