"","Date","alpha_Rt","alpha_rtlowci","alpha_rtupci","gamma_Rt","gamma_rtlowci","gamma_rtupci","delta_Rt","delta_rtlowci","delta_rtupci","iota_Rt","iota_rtlowci","iota_rtupci","b.1.621_Rt","b.1.621_rtlowci","b.1.621_rtupci"
"58",2021-06-23,0.599552740682508,0.505610906978347,0.709275172018184,0.693704498143564,0.581684584554896,0.816610473827383,1.30977944812614,1.15763609499193,1.48494636721182,0.880395141962907,0.796922806754511,0.967548417619766,0.889928498362699,0.793817372215918,0.993119357455958
"59",2021-06-24,0.598725417508487,0.503632236751832,0.709104684495945,0.714362945706067,0.600338182221345,0.837706928967218,1.29717637216411,1.15136000241034,1.46716011096068,0.88982826969562,0.807268668437847,0.975399568855704,0.875425903926249,0.777718065359889,0.981783182963125
"60",2021-06-25,0.597984232568256,0.502082364098485,0.708436323228359,0.739117140179971,0.624600600956989,0.862779625624796,1.28753201182585,1.14811236137536,1.45047443860711,0.891091047921652,0.808986513563691,0.975810199246118,0.86647212178329,0.767021397896729,0.976216623106396
"61",2021-06-26,0.597057098023464,0.501317840585681,0.70717124386499,0.765445945684224,0.651130923045279,0.888242661694557,1.28106751839046,1.14656268714363,1.436687210245,0.88569714916971,0.804289380111495,0.970317612604972,0.864469075647152,0.762632963451144,0.977464517829477
"62",2021-06-27,0.598016781810289,0.502211058802324,0.708527815248554,0.791460095474287,0.677216354185891,0.91173558164564,1.27475730153381,1.14403003507921,1.42424634113135,0.876692368552434,0.796297762091641,0.961756258618815,0.870007069175988,0.765115518559174,0.985573013532351
"63",2021-06-28,0.602658490427347,0.505460647959666,0.714762029750717,0.818857082874055,0.705824161414332,0.937037767631261,1.26641958350531,1.13912221419689,1.41151834482491,0.866878128722291,0.785754157300198,0.952735766223307,0.881812257602418,0.774925885671416,0.998032968786
"64",2021-06-29,0.610024805703742,0.511008069765885,0.722627173473121,0.847202963959063,0.735611946347702,0.96445048554357,1.25875763433285,1.13531449765283,1.39943061560716,0.855557304856429,0.772601387654812,0.942868490882781,0.899616143688013,0.791786038277887,1.01530572066039
"65",2021-06-30,0.621104441508378,0.52030697041237,0.733740903977377,0.875716981654898,0.76484768891021,0.992856645307585,1.25189605992774,1.1335005135211,1.38835681560821,0.841888996287841,0.757179853280537,0.931648845456433,0.922968400810575,0.814662062997558,1.03812514341367
"66",2021-07-01,0.637237812378587,0.534860583426658,0.750488544607474,0.90561620233064,0.795774114738574,1.02188984986506,1.24500563932334,1.13093661024237,1.37699930193505,0.828123816957191,0.741639122411884,0.921236611885432,0.949121907868486,0.840252088767029,1.06446533956995
"67",2021-07-02,0.658362228104417,0.55455558356464,0.771670030607635,0.939198674316686,0.829458534703614,1.05540951100345,1.23798541012337,1.12624096199746,1.36507931736642,0.817086732472223,0.72834664179405,0.913992996291891,0.974932476205536,0.865299491695755,1.09115750676176
"68",2021-07-03,0.682868930738023,0.578116899055774,0.79454776121302,0.9774037313576,0.86567969476716,1.09576827560709,1.23320460173709,1.12452229724846,1.35674336235298,0.809904949062435,0.71814555846992,0.909948797949872,0.9989180398333,0.889397490489623,1.11501908201974
"69",2021-07-04,0.705950061680158,0.602109547884701,0.815163615146161,1.01511555434749,0.901375789195384,1.13498438631708,1.23222834145662,1.1258799388649,1.35311985277353,0.803892540216837,0.709298023423346,0.906786960084379,1.02358805745556,0.914355125338526,1.13960688933868
"70",2021-07-05,0.727930732992061,0.62582300955956,0.834295223840794,1.04770633370973,0.933343431011894,1.16692774402171,1.23556150718978,1.12934034491747,1.35402057362404,0.79615197617054,0.699758805193098,0.902135176913501,1.05191951045986,0.941978026653512,1.16936335918506
"71",2021-07-06,0.750268052304481,0.649440883239042,0.853754077178772,1.07745832689631,0.960792080221434,1.1996663198179,1.24104567253849,1.1352500464347,1.35848961613979,0.786553919898716,0.688599725079957,0.895283084587175,1.0849450773419,0.972454600839694,1.20508099898982
"72",2021-07-07,0.772618847314652,0.673241178327019,0.874110157139111,1.10426709334523,0.984054234533088,1.23153147601697,1.24705968677059,1.14038641213157,1.36610166988907,0.77520250059015,0.675168798307167,0.885990244917361,1.12200099775496,1.00486003804204,1.24577754647048
"73",2021-07-08,0.794701399842075,0.697469047187859,0.895356850604077,1.12535814556848,1.00193377036303,1.25632004441978,1.25593707524108,1.14640716453098,1.37792891966118,0.760564196992054,0.658641217941591,0.873995993007416,1.15808634352668,1.03546516605727,1.28706377525911
"74",2021-07-09,0.817738683954817,0.722116837253975,0.916683076147767,1.13166530413006,1.00656559793282,1.2638626028791,1.27005245589949,1.15590585940166,1.39522764171205,0.741433615656303,0.637546927445197,0.858142154440369,1.18900696197322,1.05995701716909,1.32385693696493
"75",2021-07-10,0.841299581130481,0.747012570241945,0.938053150927214,1.11795095623491,0.993816255594246,1.24897364852469,1.28819123610754,1.16844059996926,1.41816685074212,0.717101615818438,0.610854025341886,0.837465070181774,1.21227339834251,1.07576662276685,1.35263317829383
"76",2021-07-11,0.86443549367761,0.771726869849532,0.959497931932445,1.09725967066904,0.977247408770656,1.22618641682569,1.30887658292397,1.18169115513773,1.44541503564317,0.688057357672591,0.579925410740144,0.812731092426667,1.23019785100173,1.08717589591682,1.37593545940672
"77",2021-07-12,0.8862935239246,0.794908633814276,0.980272818781486,1.07474239812302,0.960218185987958,1.19927685514754,1.33121431196867,1.19496037710619,1.47668428631637,0.655364943605089,0.546280079982249,0.785133892918952,1.24471459699293,1.09791021092737,1.39585863694351
"78",2021-07-13,0.906258602379489,0.815560799618374,0.999653213645543,1.05132954231084,0.941675933495256,1.16854276727292,1.35441119362996,1.20795809613626,1.51131242103454,0.619940624166688,0.509163567466533,0.754730255211696,1.25321383984173,1.10457367055139,1.40862322921065
"79",2021-07-14,0.924562561937483,0.834694296806976,1.01774858888406,1.02602300542367,0.920253716835801,1.13733817693059,1.37754701269986,1.21999581331355,1.54625340783323,0.577978738277692,0.465366603500884,0.717107158972057,1.25858450808193,1.10932417897711,1.41642450445225
"80",2021-07-15,0.941616297422344,0.852584954656299,1.0347966941668,1.00356223424784,0.900998938220437,1.11066625062114,1.39933986480244,1.23040779230672,1.58004940344366,0.52643457822683,0.413009905547116,0.669196908813938,1.2650459374905,1.11562113996932,1.42340651013773
"81",2021-07-16,0.957911859290397,0.869289186669511,1.05106735960157,0.989518121434477,0.889536812280001,1.09345531736985,1.4181648496979,1.23849370249587,1.61152650838138,0.470304528359521,0.357546340860831,0.617777729765625,1.27506203320406,1.12430689498663,1.4335688538154
"82",2021-07-17,0.974300761774354,0.885305314761222,1.06704432663427,0.986153028452865,0.88687803602496,1.08939026266317,1.43221015100229,1.24400377601579,1.63816636022144,0.416712288572588,0.305597976143351,0.570674969539436,1.28912548412326,1.13513146302116,1.44898358902193
"83",2021-07-18,0.991572962434141,0.901543245417216,1.08363638953526,0.993244002462605,0.892463222663085,1.09879649915844,1.4425650976662,1.2487235868174,1.65756935434546,0.371448998694311,0.260454348470627,0.529524518486066,1.30302890766009,1.14636441218706,1.46554429669674
"84",2021-07-19,1.00996799258101,0.919562688862931,1.10268327250274,1.00580045116153,0.904639335277195,1.1128510548927,1.45044671911317,1.2520573378055,1.67126205465034,0.33321992022035,0.222032446458103,0.492419798803137,1.31675001391064,1.15692436043602,1.48280232786115
"85",2021-07-20,1.02979501778474,0.939005958257688,1.12417479459683,1.02463394711376,0.923625552414419,1.13186659858786,1.4565754306323,1.25354223734303,1.68158855899102,0.300924682633129,0.190576804582586,0.460046079837725,1.33133290239045,1.16637641937408,1.50141447381746
"86",2021-07-21,1.0507422707341,0.958574444369854,1.14698875867208,1.05064974479451,0.948832120989635,1.15771343101805,1.46086076446901,1.25563881027355,1.69002908383704,0.281443308231998,0.170350851224092,0.445584130268227,1.34636977903263,1.17578456849735,1.52091007287866
"87",2021-07-22,1.06979319571861,0.975424352938429,1.16777638288867,1.07766747994276,0.974144891526801,1.18630812853708,1.46477257814253,1.25887771990134,1.69763273045069,0.282534746321699,0.165354627460074,0.460912077544192,1.35865723549312,1.18381929837263,1.53783832251389
"88",2021-07-23,1.08335269442567,0.986501236576462,1.18289833787944,1.09798771379999,0.992172232226382,1.21054055612656,1.47001344135445,1.26293366459717,1.70525627205654,0.304200766990127,0.173297779684515,0.498831637316496,1.35860638057251,1.18168827512131,1.54113119342664
"89",2021-07-24,1.089063028408,0.990300566440874,1.19022425976257,1.10643009862301,0.997886925939241,1.2204959384657,1.47697929611661,1.26717110048343,1.71362767021947,0.332156991440415,0.185750037233019,0.542236618966559,1.34757600487431,1.17227095560957,1.5297259132054
"90",2021-07-25,1.08805108121351,0.988882840893206,1.18966816690359,1.10410569793177,0.994165162504276,1.21811514303082,1.48452780203174,1.27161680158501,1.72414060807655,0.35238457705583,0.194663743925679,0.576457937729388,1.32994252709393,1.16096946522951,1.50665355186685
"91",2021-07-26,1.08185529495481,0.984384401362406,1.18180686605883,1.0934478112343,0.985010995437452,1.2074331504319,1.49166663250562,1.27539939150276,1.73522628975872,0.365096803626118,0.198393507800574,0.602056322462121,1.3087725556098,1.14883660683029,1.47861701465891
"92",2021-07-27,1.07027337850569,0.975855577473842,1.16809003394679,1.07567111842235,0.970685629118557,1.18779795770193,1.49777831408319,1.27792815814356,1.74477513573211,0.371531870231158,0.195986608779714,0.62020606165534,1.28525612430914,1.13512360556115,1.44891945978595
"93",2021-07-28,1.05334755107173,0.962401047220819,1.14961499332226,1.04992883513891,0.948810129528305,1.15862514205124,1.50289503961583,1.28025354095608,1.75206308134097,0.364313550788126,0.183622576794372,0.621363661465146,1.25698993392333,1.11816332770093,1.40914911307309
"94",2021-07-29,1.03417087537818,0.946669401665642,1.12691394815194,1.01670180614481,0.918784557390646,1.12133051665238,1.50592577428783,1.28137925394325,1.75736928274346,0.339604588235724,0.159628354371392,0.601022905290967,1.23043418123939,1.10332891000985,1.36880005859917
"95",2021-07-30,1.01784438360741,0.933097114364091,1.1068171990636,0.983655322640051,0.888943006925157,1.08400889071718,1.5055237585014,1.28011198050722,1.7596440900541,0.298068830484606,0.125024919171848,0.560284190534049,1.21313261288416,1.09657126487633,1.34022087945887
"96",2021-07-31,1.00828850097411,0.925107775364529,1.09549587283164,0.958532159001592,0.866943666812484,1.05532602493493,1.50115040780362,1.27693579422792,1.75425054943782,0.252302465000203,0.0885540826276021,0.514443199587497,1.20655055687612,1.09839788965614,1.32495459070535
"97",2021-08-01,1.00337294900663,0.921111409511007,1.08961573270162,0.94161505058418,0.849803075665786,1.03801426945513,1.49398683668942,1.27231042381987,1.74396525149278,0.213370606820129,0.0584713431093966,0.47739379397279,1.2093658503303,1.10599978186189,1.32126403489488
"98",2021-08-02,1.00034011485439,0.918876336347256,1.08516962178388,0.929126003146044,0.835612380520785,1.0275542952529,1.48484869451421,1.26709505130776,1.73080654340832,0.176720645883922,0.0342711951937036,0.445301133865586,1.21652178120073,1.11180196727146,1.32570931036063
"99",2021-08-03,0.999428419479042,0.918274223745129,1.08379539320983,0.917349793186002,0.823131647743254,1.01820903581245,1.47428316397008,1.26174695990218,1.71572522209434,0.143041431486527,0.0166519408371832,0.41767520585211,1.22704173456808,1.11850027599865,1.33672124584009
"100",2021-08-04,0.99958029595172,0.918414842877559,1.08415962899044,NA,NA,NA,1.46262008143093,1.25522353467151,1.6986212000023,0.117574342361996,0.00662902599150305,0.403195840861345,1.2404559563692,1.12948077614625,1.3525196299599
"101",2021-08-05,0.999343716034088,0.918132366299515,1.08407516379812,NA,NA,NA,1.45025245212484,1.24859138138721,1.67925362393667,0.114015258328883,0.00286614370435414,0.438926778663159,1.25297415258752,1.13866403735215,1.36803058001261
"102",2021-08-06,0.997870135683213,0.916532154793812,1.08261453481838,NA,NA,NA,1.43761959710195,1.24270504215209,1.65831616305078,0.140066782384302,0.00306283542933365,0.547442120797353,1.25996564894604,1.14002491373376,1.37779901967038
"103",2021-08-07,0.994600860076404,0.913155776252323,1.07932240048349,NA,NA,NA,1.42511729183598,1.23607920646286,1.6389790009682,0.177512684896687,0.00411064017009483,0.685771290336562,1.25773939928533,1.13600631220463,1.3784195794318
"104",2021-08-08,0.989081416125694,0.908216369533669,1.07382294987831,NA,NA,NA,1.41275217108516,1.23019739527989,1.62077374571879,0.226064937108305,0.00531228765201181,0.872549228089096,1.24651654899754,1.12661346442692,1.36805235390421
"105",2021-08-09,0.979189545111188,0.899087206581875,1.06370056042066,NA,NA,NA,1.40046642861524,1.22454336349864,1.60204203578644,0.290815230226992,0.00671325376842679,1.14011725810853,1.22681240211423,1.110870770856,1.34515183753535
"106",2021-08-10,0.962103323639889,0.882381142110174,1.04606820456944,NA,NA,NA,1.38838847555827,1.21848372655438,1.58214011384711,0.372339032356477,0.00854259499473352,1.49245110425353,1.19639646040092,1.08873764146709,1.30822688423908
